Airlines,city,FAA,IATA,ICAO,kind,latitude,longitude,max_runway,name,country,state
,PALESTINE,PSN,,,Large,31.78,-95.706,5005.0,PALESTINE MUNI,United States,Texas
,Paris,PRX,PRX,KPRX,Large,33.637,-95.451,6002.0,COX FLD,United States,Texas
,PECOS,PEQ,PEQ,,Large,31.382,-103.511,6237.0,PECOS MUNI,United States,Texas
,Plainview,PVW,PVW,,Large,34.168,-101.717,5997.0,HALE CO,United States,Texas
,PLEASANTON,PEZ,,,Large,28.954,-98.52,4000.0,PLEASANTON MUNI,United States,Texas
,PORT LAVACA,PKV,,,Large,28.654,-96.681,5004.0,CALHOUN CO,United States,Texas
,PRESIDIO,T77,,,Large,29.634,-104.362,5200.0,PRESIDIO LELY INTL,United States,Texas
,Rockport,RKP,RKP,,Large,28.087,-97.045,5608.0,ARANSAS CO,United States,Texas
,Rocksprings,ECU,,,Large,29.947,-100.174,4050.0,EDWARDS CO,United States,Texas
3,SAN ANGELO,SJT,SJT,KSJT,Large,31.358,-100.496,8049.0,SAN ANGELO RGNL MATHIS FLD,United States,Texas
,San Antonio,SKF,SKF,KSKF,Medium,29.384,-98.581,11550.0,LACKLAND AFB KELLY FLD ANNEX,United States,Texas
,San Antonio,9TX5,,,Medium,29.745,-98.537,3600.0,CAMP BULLIS ALS CALS,United States,Texas
,San Antonio,SSF,SSF,,Large,29.337,-98.471,4835.0,STINSON MUNI,United States,Texas
17,SAN ANTONIO,SAT,SAT,KSAT,Large,29.534,-98.47,8502.0,SAN ANTONIO INTL,United States,Texas
,San Antonio,MDA,,,Medium,29.431,-98.378,3000.0,MARTINDALE AHP,United States,Texas
,SAN MARCOS,HYI,,,Large,29.893,-97.863,6330.0,SAN MARCOS MUNI,United States,Texas
,SEMINOLE,GNC,,,Large,32.675,-102.653,5376.0,GAINES CO,United States,Texas
,Sequin,SEQ,,,Medium,29.566,-97.908,8350.0,RANDOLPH AFB AUX,United States,Texas
,SHAMROCK,2F1,,,Large,35.236,-100.185,3600.0,SHAMROCK MUNI,United States,Texas
,Sinton,T69,,,Large,28.039,-97.542,4073.0,SAN PATRICIO CO,United States,Texas
,SPEARMAN,E42,,,Large,36.221,-101.195,5002.0,SPEARMAN MUNI,United States,Texas
,Spofford,T70,,,Medium,29.126,-100.481,6303.0,LAUGHLIN AFB AUX NR 1,United States,Texas
,Stephenville,SEP,,,Large,32.215,-98.178,4200.0,CLARK FLD MUNI,United States,Texas
,SULPHUR SPRINGS,SLR,SLR,,Large,33.16,-95.621,5001.0,SULPHUR SPRINGS MUNI,United States,Texas
,Sweetwater,SWW,SWW,,Large,32.467,-100.467,5840.0,AVENGER FLD,United States,Texas
,TAYLOR,T74,,,Large,30.573,-97.443,4000.0,TAYLOR MUNI,United States,Texas
,TEAGUE,68F,,,Large,31.661,-96.31,3300.0,TEAGUE MUNI,United States,Texas
,Temple,TPL,TPL,KTPL,Large,31.152,-97.408,6301.0,DRAUGHON MILLER CENTRAL TEXAS RGNL,United States,Texas
,TERRELL,TRL,TRL,,Large,32.709,-96.267,5006.0,TERRELL MUNI,United States,Texas
1,TYLER,TYR,TYR,KTYR,Large,32.354,-95.402,7200.0,TYLER POUNDS RGNL,United States,Texas
,Universal City,RND,RND,KRND,Medium,29.53,-98.279,8353.0,RANDOLPH AFB,United States,Texas
,Uvalde,UVA,UVA,,Large,29.211,-99.744,5255.0,GARNER FLD,United States,Texas
,VAN HORN,VHN,VHN,,Large,31.058,-104.784,6000.0,CULBERSON CO,United States,Texas
,Vernon,F05,WIB,,Large,34.226,-99.284,5099.0,WILBARGER CO,United States,Texas
2,VICTORIA,VCT,VCT,KVCT,Large,28.853,-96.918,9101.0,VICTORIA RGNL,United States,Texas
,WACO,PWG,,,Large,31.485,-97.317,5501.0,MC GREGOR EXECUTIVE,United States,Texas
1,WACO,ACT,ACT,KACT,Large,31.611,-97.231,6596.0,WACO RGNL,United States,Texas
,Waco,CNW,CNW,,Large,31.638,-97.074,8600.0,TSTC WACO,United States,Texas
,WELLINGTON,F06,,,Large,34.846,-100.196,4035.0,MARIAN AIRPARK,United States,Texas
,WHARTON,ARM,WHT,,Large,29.254,-96.154,5004.0,WHARTON RGNL,United States,Texas
,WHEELER,T59,,,Large,35.451,-100.2,3565.0,WHEELER MUNI,United States,Texas
,WICHITA FALLS,F14,,,Large,33.948,-98.617,3320.0,WICHITA VALLEY,United States,Texas
1,Wichita Falls,SPS,SPS,KSPS,Medium,33.989,-98.492,13101.0,SHEPPARD AFB WICHITA FALLS MUNI,United States,Texas
,Wink,INK,INK,KINK,Large,31.78,-103.201,5000.0,WINKLER CO,United States,Texas
,YOAKUM,T85,,,Large,29.313,-97.138,3445.0,YOAKUM MUNI,United States,Texas
16,St Thomas,STT,STT,TIST,Medium,18.337,-64.973,7000.0,CYRIL E KING,United States,Virgin Islands
,BRIGHAM CITY,BMC,BMC,,Large,41.552,-112.062,7501.0,BRIGHAM CITY,United States,Utah
,BRYCE CANYON,BCE,BCE,,Large,37.706,-112.145,7395.0,BRYCE CANYON,United States,Utah
2,CEDAR CITY,CDC,CDC,KCDC,Large,37.701,-113.099,8653.0,CEDAR CITY RGNL,United States,Utah
,DUCHESNE,U69,,,Large,40.192,-110.381,5800.0,DUCHESNE MUNI,United States,Utah
,Dugway Proving Ground,DPG,DPG,,Medium,40.199,-112.937,13125.0,MICHAEL AAF,United States,Utah
,HEBER,36U,,,Large,40.482,-111.429,6898.0,HEBER CITY MUNI RUSS MCDONALD FLD,United States,Utah
2,Moab,CNY,CNY,,Large,38.755,-109.755,7100.0,CANYONLANDS FLD,United States,Utah
1,OGDEN,OGD,OGD,KOGD,Large,41.196,-112.012,8103.0,OGDEN HINCKLEY,United States,Utah
,Ogden,HIF,HIF,KHIF,Medium,41.124,-111.973,13508.0,HILL AFB,United States,Utah
,Price,PUC,,,Large,39.614,-110.751,8313.0,CARBON CO,United States,Utah
1,PROVO,PVU,PVU,,Large,40.219,-111.723,8599.0,PROVO MUNI,United States,Utah
,Riverton,UT08,,,Medium,40.432,-111.931,4700.0,CAMP W G WILLIAMS TOTAL FORCE FLD,United States,Utah
,SALT LAKE CITY,U42,,,Large,40.62,-111.993,5860.0,SALT LAKE CITY MUNI 2,United States,Utah
18,SALT LAKE CITY,SLC,SLC,KSLC,Large,40.788,-111.978,12004.0,SALT LAKE CITY INTL,United States,Utah
,SALT LAKE CITY,UT45,,,Medium,38.512,68.672,8270.0,GISSAR,United States,Utah
,SANDY,UT63,,,Medium,41.313,69.391,10630.0,TASHKENT VOSTOCHNY,United States,Utah
3,ST GEORGE,SGU,SGU,,Large,37.091,-113.593,6606.0,ST GEORGE MUNI,United States,Utah
,ST GEORGE,UT52,,,Medium,37.664,61.827,9855.0,MARY NORTH,United States,Utah
,TOOELE,UT46,,,Medium,37.47,69.381,2585.0,PARKHAR SOUTH,United States,Utah
1,WENDOVER,ENV,ENV,,Large,40.719,-114.031,8001.0,WENDOVER,United States,Utah
11,BURLINGTON,BTV,BTV,KBTV,Medium,44.472,-73.153,8320.0,BURLINGTON INTL,United States,Vermont
,,,,,Large,38.586,-77.711,5000.0,WARRENTON FAUQUIER,United States,Virginia
,ABINGDON,VJI,VJI,,Large,36.687,-82.033,4471.0,VIRGINIA HIGHLANDS,United States,Virginia
,Blacksburg,BCB,BCB,,Large,37.208,-80.408,4539.0,VIRGINIA TECH MONTGOMERY EXECUTIVE,United States,Virginia
,Blackstone,BKT,BKT,,Medium,37.074,-77.958,4632.0,ALLEN C PERKINSON BLACKSTONE AAF,United States,Virginia
5,CHARLOTTESVILLE,CHO,CHO,KCHO,Large,38.139,-78.453,6001.0,CHARLOTTESVILLE ALBEMARLE,United States,Virginia
,DAHLGREN,NDY,,,Medium,38.333,-77.037,4191.0,DAHLGREN USN SFC WAR CNTR,United States,Virginia
,DANVILLE,DAN,DAN,KDAN,Large,36.573,-79.336,6500.0,DANVILLE RGNL,United States,Virginia
,Dublin,PSK,PSK,,Large,37.137,-80.678,6201.0,NEW RIVER VALLEY,United States,Virginia
,EMPORIA,EMV,,,Large,36.687,-77.483,5044.0,EMPORIA GREENSVILLE RGNL,United States,Virginia
,FARMVILLE,FVX,,,Large,37.358,-78.438,4400.0,FARMVILLE RGNL,United States,Virginia
,FENTRESS,NFE,,,Medium,36.695,-76.135,8000.0,FENTRESS NALF,United States,Virginia
,Fort A.P. Hill,APH,APH,,Medium,38.069,-77.318,2201.0,A P HILL AAF,United States,Virginia
,Fort Belvoir,DAA,DAA,KDAA,Medium,38.715,-77.181,4931.0,DAVISON AAF,United States,Virginia
,Fort Eustis,FAF,,,Medium,37.133,-76.609,3020.0,FELKER AAF,United States,Virginia
,FRANKLIN,FKN,FKN,,Large,36.698,-76.904,4977.0,FRANKLIN MUNI JOHN BEVERLY ROSE,United States,Virginia
,Fredericksburg,EZF,,,Large,38.267,-77.449,2875.0,SHANNON,United States,Virginia
,GALAX HILLSVILLE,HLX,,,Large,36.766,-80.824,4204.0,TWIN COUNTY,United States,Virginia
,Hampton,LFI,LFI,KLFI,Medium,37.083,-76.361,10000.0,LANGLEY AFB,United States,Virginia
,Hot Springs,HSP,,,Large,37.951,-79.834,5600.0,INGALLS FLD,United States,Virginia
,LEESBURG,JYO,,,Large,39.078,-77.558,5500.0,LEESBURG EXECUTIVE,United States,Virginia
,LURAY,W45,,,Large,38.667,-78.501,3125.0,LURAY CAVERNS,United States,Virginia
2,LYNCHBURG,LYH,LYH,KLYH,Large,37.327,-79.2,5799.0,LYNCHBURG RGNL PRESTON GLENN FLD,United States,Virginia
,MANASSAS,HEF,MNZ,,Large,38.721,-77.515,5700.0,MANASSAS RGNL HARRY P DAVIS FLD,United States,Virginia
,Marion-Wytheville,MKJ,,,Large,36.895,-81.35,5252.0,MOUNTAIN EMPIRE,United States,Virginia
,Martinsville,MTV,,,Large,36.631,-80.018,5002.0,BLUE RIDGE,United States,Virginia
3,NEWPORT NEWS,PHF,PHF,KPHF,Large,37.132,-76.493,8003.0,NEWPORT NEWS WILLIAMSBURG INTL,United States,Virginia
,NORFOLK,CPK,,,Large,36.666,-76.321,5500.0,CHESAPEAKE RGNL,United States,Virginia
,NORFOLK,NGU,NGU,KNGU,Medium,36.938,-76.289,8070.0,NORFOLK NS,United States,Virginia
9,NORFOLK,ORF,ORF,KORF,Large,36.895,-76.201,9001.0,NORFOLK INTL,United States,Virginia
,PETERSBURG,PTB,,,Large,37.184,-77.507,5001.0,DINWIDDIE CO,United States,Virginia
,QUANTICO,NYG,NYG,,Medium,38.502,-77.305,4279.0,QUANTICO MCAF,United States,Virginia
,QUINTON,W96,,,Large,37.503,-77.126,3600.0,NEW KENT CO,United States,Virginia
,RICHMOND,FCI,,,Large,37.407,-77.525,5500.0,CHESTERFIELD CO,United States,Virginia
13,RICHMOND,RIC,RIC,KRIC,Medium,37.505,-77.32,9003.0,RICHMOND INTL,United States,Virginia
7,ROANOKE,ROA,ROA,KROA,Large,37.325,-79.975,6800.0,ROANOKE RGNL WOODRUM FLD,United States,Virginia
,South Boston,W78,,,Large,36.71,-78.848,4011.0,WILLIAM M TUCK,United States,Virginia
1,Staunton/Waynesboro/Harrisonburg,SHD,SHD,,Large,38.264,-78.896,6002.0,SHENANDOAH VALLEY RGNL,United States,Virginia
,SUFFOLK,SFQ,,,Large,36.682,-76.602,5007.0,SUFFOLK EXECUTIVE,United States,Virginia
,VIRGINIA BEACH,NTU,NTU,KNTU,Medium,36.821,-76.034,11997.0,OCEANA NAS,United States,Virginia
,WILLIAMSBURG,JGG,,,Large,37.239,-76.716,3204.0,WILLIAMSBURG JAMESTOWN,United States,Virginia
,Williamsburg,W94,,,Medium,37.306,-76.637,5000.0,CAMP PEARY LANDING STRIP,United States,Virginia
,WINCHESTER,OKV,WGO,,Large,39.144,-78.144,5500.0,WINCHESTER RGNL,United States,Virginia
,Wise,LNP,LNP,,Large,36.988,-82.53,5280.0,LONESOME PINE,United States,Virginia
,,,,,Medium,47.022,-122.446,3500.0,PACEMAKER LANDING ZONE,United States,Washington
,ALEKNAGIK,Z25,,,Medium,46.713,-120.326,4025.0,SELAH CREEK LANDING ZONE,United States,Washington
,ANACORTES,74S,OTS,,Large,48.499,-122.662,3015.0,ANACORTES,United States,Washington
,ARLINGTON,AWO,,,Large,48.161,-122.159,5332.0,ARLINGTON MUNI,United States,Washington
,AUBURN,S50,,,Large,47.328,-122.227,3400.0,AUBURN MUNI,United States,Washington
,BELLINGHAM,BLI,BLI,KBLI,Large,48.793,-122.538,6701.0,BELLINGHAM INTL,United States,Washington
,BREMERTON,PWT,PWT,KPWT,Large,47.49,-122.765,6000.0,BREMERTON NATIONAL,United States,Washington
,BURLINGTON/MOUNT VERNON,BVS,MVW,,Large,48.471,-122.421,5477.0,SKAGIT RGNL,United States,Washington
,CHELAN,S10,,,Large,47.866,-119.943,3342.0,LAKE CHELAN,United States,Washington
,COLLEGE PLACE,S95,,,Large,46.047,-118.417,3819.0,MARTIN FLD,United States,Washington
,COUPEVILLE,NRA,,,Medium,48.188,-122.632,5400.0,COUPEVILLE NOLF,United States,Washington
,DEER PARK,DEW,,,Large,47.967,-117.427,6100.0,DEER PARK,United States,Washington
,Ellensburg,ELN,ELN,,Large,47.033,-120.531,5590.0,BOWERS FLD,United States,Washington
,Everett,PAE,PAE,KPAE,Large,47.906,-122.282,9009.0,SNOHOMISH CO,United States,Washington
,Fort Lewis,GRF,GRF,KGRF,Medium,47.079,-122.581,6125.0,GRAY AAF,United States,Washington
,FRIDAY HARBOR,FHR,FRD,,Large,48.522,-123.024,3402.0,FRIDAY HARBOR,United States,Washington
,Hoquiam,HQM,HQM,KHQM,Large,46.971,-123.937,5000.0,BOWERMAN,United States,Washington
,KELSO,KLS,KLS,,Large,46.118,-122.898,4391.0,KELSO LONGVIEW,United States,Washington
,Kennewick,S98,VSK,,Large,46.219,-119.21,4008.0,VISTA FLD,United States,Washington
,Kent,S36,,,Large,47.337,-122.104,3288.0,CREST AIRPARK,United States,Washington
,Moses Lake,MWH,MWH,,Large,47.208,-119.32,13503.0,GRANT CO INTL,United States,Washington
,Oak Harbor,,,,Large,48.252,-122.674,3265.0,WES LUPIEN,United States,Washington
,OAK HARBOR,NUW,NUW,,Medium,48.352,-122.656,8000.0,WHIDBEY ISLAND NAS,United States,Washington
,OLYMPIA,OLM,OLM,KOLM,Large,46.969,-122.903,5501.0,OLYMPIA,United States,Washington
,OMAK,OMK,OMK,,Large,48.464,-119.518,4667.0,OMAK,United States,Washington
,OROVILLE,0S7,,,Large,48.959,-119.412,4014.0,DOROTHY SCOTT,United States,Washington
,Pasco,PSC,PSC,,Large,46.265,-119.119,7711.0,TRI CITIES,United States,Washington
,Port Angeles,CLM,CLM,KCLM,Large,48.12,-123.5,6347.0,WILLIAM R FAIRCHILD INTL,United States,Washington
,PORT ANGELES,NOW,,,Medium,48.141,-123.414,4500.0,PORT ANGELES CGAS,United States,Washington
,Port Townsend,0S9,TWD,,Large,48.054,-122.811,3000.0,JEFFERSON CO INTL,United States,Washington
,PROSSER,S40,,,Large,46.213,-119.791,3450.0,PROSSER,United States,Washington
,"PULLMAN/MOSCOW,ID",PUW,PUW,,Large,46.744,-117.11,6440.0,PULLMAN MOSCOW RGNL,United States,Washington
,Puyallup,,,,Large,47.104,-122.287,3650.0,PIERCE CO THUN FLD,United States,Washington
,RENTON,RNT,,,Large,47.493,-122.216,5082.0,RENTON MUNI,United States,Washington
,RICHLAND,RLD,RLD,,Large,46.306,-119.304,4009.0,RICHLAND,United States,Washington
,ROCHE HARBOR,WA09,,,Large,48.612,-123.139,4300.0,ROCHE HARBOR,United States,Washington
,SEATTLE,SEA,SEA,KSEA,Large,47.449,-122.309,11900.0,SEATTLE TACOMA INTL,United States,Washington
,Seattle,BFI,BFI,KBFI,Large,47.53,-122.302,10000.0,BOEING FLD KING CO INTL,United States,Washington
,SHELTON,SHN,SHN,,Large,47.234,-123.148,5005.0,SANDERSON FLD,United States,Washington
,Spokane,SKA,SKA,KSKA,Medium,47.615,-117.656,13901.0,FAIRCHILD AFB,United States,Washington
,SPOKANE,GEG,GEG,KGEG,Large,47.62,-117.534,9000.0,SPOKANE INTL,United States,Washington
,Spokane,SFF,SFF,KSFF,Large,47.683,-117.323,4500.0,FELTS FLD,United States,Washington
,TACOMA,TIW,TIW,KTIW,Large,47.268,-122.578,5002.0,TACOMA NARROWS,United States,Washington
,Tacoma,TCM,TCM,KTCM,Medium,47.138,-122.476,10108.0,MC CHORD AFB,United States,Washington
,Toledo,TDO,TDO,,Large,46.477,-122.806,4480.0,ED CARLSON MEM FLD SOUTH LEWIS CO,United States,Washington
,Vancouver,VUO,,,Large,45.62,-122.656,3275.0,PEARSON FLD,United States,Washington
,WALLA WALLA,ALW,ALW,KALW,Large,46.095,-118.289,6527.0,WALLA WALLA RGNL,United States,Washington
,Wenatchee,EAT,EAT,,Large,47.399,-120.207,5700.0,PANGBORN MEM,United States,Washington
,YAKIMA,YKM,YKM,KYKM,Large,46.568,-120.544,7603.0,YAKIMA AIR TERMINAL MC ALLISTER FLD,United States,Washington
,Yakima,FCT,,,Medium,46.667,-120.454,2000.0,VAGABOND AAF,United States,Washington
1,Beckley,BKW,BKW,KBKW,Large,37.787,-81.124,6750.0,RALEIGH CO MEM,United States,West Virginia
5,Charleston,CRW,CRW,KCRW,Medium,38.373,-81.593,6302.0,YEAGER,United States,West Virginia
3,Clarksburg,CKB,CKB,KCKB,Large,39.297,-80.228,7000.0,HARRISON MARION RGNL,United States,West Virginia
,ELKINS,EKN,EKN,KEKN,Large,38.889,-79.857,4543.0,ELKINS RANDOLPH CO JENNINGS RANDOLPH,United States,West Virginia
5,Huntington,HTS,HTS,KHTS,Large,38.367,-82.558,6509.0,TRI STATE MILTON J FERGUSON FLD,United States,West Virginia
2,Lewisburg,LWB,LWB,,Large,37.858,-80.399,7004.0,GREENBRIER VALLEY,United States,West Virginia
,Martinsburg,MRB,MRB,KMRB,Medium,39.402,-77.985,7000.0,EASTERN WV RGNL SHEPHERD FLD,United States,West Virginia
1,MORGANTOWN,MGW,MGW,KMGW,Large,39.643,-79.916,5199.0,MORGANTOWN MUNI WALTER L BILL HART FLD,United States,West Virginia
1,Parkersburg,PKB,PKB,KPKB,Medium,39.345,-81.439,6781.0,MID OHIO VALLEY RGNL,United States,West Virginia
,PETERSBURG,W99,PGC,,Large,38.995,-79.146,5000.0,GRANT CO,United States,West Virginia
,POINT PLEASANT,3I2,,,Large,38.915,-82.099,4000.0,MASON CO,United States,West Virginia
,RAVENSWOOD,I18,,,Large,38.93,-81.819,4001.0,JACKSON CO,United States,West Virginia
,SUMMERSVILLE,SXL,,,Large,38.232,-80.871,3015.0,SUMMERSVILLE,United States,West Virginia
,WHEELING,HLG,HLG,,Large,40.175,-80.646,5001.0,WHEELING OHIO CO,United States,West Virginia
,Buffalo,BYG,,,Large,44.381,-106.722,6143.0,JOHNSON CO,United States,Wyoming
4,Casper,CPR,CPR,KCPR,Large,42.908,-106.464,10165.0,NATRONA CO INTL,United States,Wyoming
2,CHEYENNE,CYS,CYS,KCYS,Large,41.156,-104.812,8657.0,CHEYENNE RGNL JERRY OLSON FLD,United States,Wyoming
,Douglas,DGW,DGW,,Large,42.797,-105.386,6532.0,CONVERSE CO,United States,Wyoming
,FORT BRIDGER,FBR,,,Large,41.392,-110.407,6402.0,FORT BRIDGER,United States,Wyoming
2,GILLETTE,GCC,GCC,,Large,44.349,-105.539,7500.0,GILLETTE CAMPBELL CO,United States,Wyoming
,Guernsey,7V6,,,Medium,42.26,-104.728,5491.0,CAMP GUERNSEY,United States,Wyoming
7,JACKSON,JAC,JAC,KJAC,Large,43.607,-110.738,6300.0,JACKSON HOLE,United States,Wyoming
1,LARAMIE,LAR,LAR,KLAR,Large,41.312,-105.675,8500.0,LARAMIE RGNL,United States,Wyoming
2,RIVERTON,RIW,RIW,,Large,43.064,-108.46,8203.0,RIVERTON RGNL,United States,Wyoming
1,SHERIDAN,SHR,SHR,KSHR,Large,44.769,-106.98,8300.0,SHERIDAN CO,United States,Wyoming
,AMERY,AHH,AHH,,Large,45.281,-92.375,4001.0,AMERY MUNI,United States,Wisconsin
6,Appleton,ATW,ATW,,Large,44.258,-88.519,8002.0,OUTAGAMIE CO RGNL,United States,Wisconsin
